player_name,country,player_id,club_team,age,general_position,specific_position,market_value,international_caps,international_goals,goals_per_90,assists_per_90,interceptions,tackles_won,crosses,wc_group,role,versatility
Saša Kalajdžić,Austria,369567.0,LASK,28.9,ATT,Centre-Forward,2000000.0,22,4,0.0,0.0,1.0,0.0,0.0,J,Target Forward,0.485
Philipp Lienhart,Austria,225657.0,SC Freiburg,29.9,DEF,Centre-Back,12000000.0,41,3,0.0,0.0,12.0,11.0,13.0,J,Traditional CB,0.509
Phillipp Mwene,Austria,127573.0,Mainz 05,32.4,DEF,Left-Back,1500000.0,30,0,0.0,0.1,9.0,15.0,71.0,J,Holding Full-Back,0.964
Carney Chukwuemeka,Austria,659459.0,Borussia Dortmund,22.6,MID,Central Midfield,25000000.0,3,1,0.2,0.0,6.0,15.0,1.0,J,Pressing CM,0.524
Romano Schmid,Austria,346853.0,Werder Bremen,26.4,MID,Attacking Midfield,17000000.0,34,3,0.13,0.26,13.0,27.0,151.0,J,Advanced Playmaker,0.562
Dejan Ljubičić,Austria,,Schalke 04,28.7,MID,,,9,1,,,,,,J,,0.5
Konrad Laimer,Austria,223967.0,Bayern Munich,29.0,MID,Right-Back,32000000.0,57,7,0.14,0.38,17.0,22.0,38.0,J,Holding Full-Back,0.669
Patrick Wimmer,Austria,533295.0,VfL Wolfsburg,25.0,ATT,Right Winger,15000000.0,30,1,0.24,0.18,20.0,15.0,24.0,J,Traditional Winger,0.769
Alexander Prass,Austria,434116.0,TSG Hoffenheim,25.0,MID,Left Midfield,5000000.0,19,0,0.22,0.15,6.0,22.0,45.0,J,Pressing CM,0.895
Marco Friedl,Austria,156990.0,Werder Bremen,28.2,DEF,Centre-Back,12000000.0,11,0,0.04,0.0,33.0,23.0,15.0,J,Stopper CB,0.405
Paul Wanner,Austria,900909.0,PSV Eindhoven,20.5,MID,Central Midfield,14000000.0,3,0,0.12,0.12,3.0,27.0,25.0,J,Pressing CM,0.81
Michael Svoboda,Austria,438961.0,Venezia,27.7,DEF,Centre-Back,900000.0,4,0,0.11,0.03,12.15,4.8,10.91,J,Traditional CB,0.397
Alessandro Schöpf,Austria,118397.0,Wolfsberger AC,32.3,MID,Central Midfield,1800000.0,35,6,0.27,0.04,10.75,10.94,32.62,J,Pressing CM,0.64
Yazeed Abulaila,Jordan,261850.0,Al-Hussein,33.4,GK,Goalkeeper,50000.0,76,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Mohammad Abu Hashish,Jordan,895249.0,Al-Karma,31.1,DEF,Left-Back,50000.0,56,1,0.14,0.2,8.25,11.75,43.75,J,Full-Back,0.675
Abdallah Nasib,Jordan,882197.0,Al-Zawraa,32.3,DEF,Centre-Back,50000.0,65,3,0.0,0.0,0.0,0.4,1.2,J,Traditional CB,0.354
Husam Abu Dahab,Jordan,895291.0,Al-Faisaly,26.1,DEF,Centre-Back,50000.0,18,0,0.2,0.1,10.6,9.8,18.0,J,Traditional CB,0.799
Yazan Al-Arab,Jordan,539961.0,FC Seoul,30.4,DEF,Centre-Back,50000.0,80,3,0.07,0.03,2.2,7.4,19.4,J,Traditional CB,0.529
Amer Jamous,Jordan,744040.0,Al-Zawraa,23.9,MID,Central Midfield,50000.0,19,1,0.02,0.0,17.6,26.0,31.8,J,Box-to-Box,0.613
Mohammad Abu Zrayq,Jordan,658533.0,Raja Casablanca,28.4,ATT,Central Midfield,2000000.0,41,5,0.0,0.0,8.0,12.0,0.0,J,Pressing CM,0.575
Noor Al-Rawabdeh,Jordan,561485.0,Selangor,29.3,MID,Central Midfield,50000.0,68,3,0.01,0.0,11.0,9.4,1.2,J,Pressing CM,0.594
Ali Olwan,Jordan,664057.0,Al-Sailiya,26.2,ATT,Centre-Forward,50000.0,66,29,0.12,0.02,7.8,5.0,1.8,J,Target Forward,0.464
Musa Al-Taamari,Jordan,,Rennes,29.0,ATT,,,92,24,,,,,,J,,0.5
Odeh Al-Fakhouri,Jordan,,Pyramids,20.6,ATT,,,10,1,,,,,,J,,0.5
Nour Bani Attiah,Jordan,261837.0,Al-Faisaly,33.4,GK,Goalkeeper,50000.0,5,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Mahmoud Al-Mardi,Jordan,401086.0,Al-Hussein,32.7,ATT,Left Winger,50000.0,89,9,0.0,0.0,1.8,1.4,9.0,J,Wide Playmaker,0.418
Rajaei Ayed,Jordan,261842.0,Al-Hussein,32.9,MID,Central Midfield,50000.0,72,0,0.0,0.0,1.8,0.0,0.0,J,Pressing CM,0.45
Ibrahim Sadeh,Jordan,709974.0,Al-Karma,26.1,MID,Central Midfield,50000.0,57,3,0.0,0.0,0.0,1.0,0.0,J,Pressing CM,0.445
Mo Abualnadi,Jordan,658052.0,Selangor,25.3,DEF,Centre-Back,50000.0,18,0,0.15,0.0,17.2,22.8,43.2,J,Ball-Playing CB,0.562
Salim Obaid,Jordan,658807.0,Al-Hussein,34.4,DEF,Centre-Back,50000.0,11,0,0.04,0.1,9.33,10.0,43.67,J,Ball-Playing CB,0.336
Mohammad Taha,Jordan,895249.0,Al-Hussein,20.9,MID,Left-Back,50000.0,2,0,0.14,0.2,8.25,11.75,43.75,J,Full-Back,0.675
Saed Al-Rosan,Jordan,561481.0,Al-Hussein,29.4,DEF,Centre-Back,50000.0,21,2,0.04,0.0,9.8,8.4,0.6,J,Traditional CB,0.406
Mohannad Abu Taha,Jordan,883111.0,Al-Quwa Al-Jawiya,23.4,MID,Left-Back,50000.0,29,1,0.08,0.04,21.6,19.4,12.6,J,Full-Back,0.943
Nizar Al-Rashdan,Jordan,734751.0,Qatar SC,27.2,MID,Defensive Midfield,50000.0,47,4,0.06,0.01,17.0,17.4,24.0,J,Box-to-Box DM,0.696
Abdallah Al-Fakhouri,Jordan,658805.0,Al-Wehdat,26.4,GK,Goalkeeper,50000.0,11,0,0.0,0.0,0.0,0.0,0.0,J,Goalkeeper,0.0
Ihsan Haddad,Jordan,310943.0,Al-Hussein,32.3,DEF,Right-Back,50000.0,92,2,0.0,0.0,2.0,4.0,9.8,J,Full-Back,0.37
Ali Azaizeh,Jordan,1059056.0,Al-Shabab,22.2,ATT,Right Winger,50000.0,4,0,0.0,0.0,2.0,3.8,1.8,J,Wide Playmaker,0.427
Mohammad Al-Dawoud,Jordan,310801.0,Al-Wehdat,34.2,MID,Central Midfield,50000.0,13,1,0.04,0.1,9.33,10.0,43.67,J,Pressing CM,0.702
Anas Badawi,Jordan,,Al-Faisaly,28.7,DEF,,,1,0,,,,,,J,,0.5
David Ospina,Colombia,73396.0,Atlético Nacional,37.8,GK,Goalkeeper,3000000.0,130,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Daniel Muñoz,Colombia,493003.0,Crystal Palace,30.0,DEF,Right-Back,27000000.0,46,3,0.18,0.09,22.0,39.0,57.0,K,Holding Full-Back,0.381
Jhon Lucumí,Colombia,413565.0,Bologna,28.0,DEF,Centre-Back,17000000.0,37,1,0.04,0.0,29.0,20.0,1.0,K,Stopper CB,0.515
Santiago Arias,Colombia,120443.0,Independiente,34.4,DEF,Right-Back,2500000.0,68,0,0.39,0.13,5.0,10.0,16.0,K,Full-Back,0.408
Kevin Castaño,Colombia,857948.0,River Plate,25.7,MID,Defensive Midfield,5000000.0,25,0,0.1,0.1,9.0,8.0,40.0,K,Box-to-Box DM,0.473
Richard Ríos,Colombia,735573.0,Benfica,26.0,MID,Defensive Midfield,50000.0,32,2,0.16,0.16,17.0,28.0,20.0,K,Deep-Lying Playmaker,0.671
Luis Díaz,Colombia,480692.0,Bayern Munich,29.4,ATT,Left Winger,70000000.0,74,22,0.58,0.5,17.0,13.0,42.0,K,Inside Forward,0.423
Jorge Carrascal,Colombia,354145.0,Flamengo,28.0,MID,Attacking Midfield,9000000.0,24,2,0.26,0.05,8.59,16.55,30.14,K,Attacking Midfielder,0.431
Jhon Córdoba,Colombia,185245.0,Krasnodar,33.1,ATT,Centre-Forward,10000000.0,21,6,0.14,0.02,7.4,8.4,12.95,K,Target Forward,0.478
James Rodríguez,Colombia,88103.0,Minnesota United FC,34.9,MID,Attacking Midfield,6000000.0,126,31,0.06,0.0,11.0,23.0,4.0,K,Attacking Midfielder,0.329
Jhon Arias,Colombia,588989.0,Palmeiras,28.7,MID,Right Winger,50000.0,38,6,0.08,0.0,7.0,27.0,30.0,K,Traditional Winger,0.477
Camilo Vargas,Colombia,74113.0,Atlas,37.3,GK,Goalkeeper,50000.0,42,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Yerry Mina,Colombia,289446.0,Cagliari,31.7,DEF,Centre-Back,3000000.0,54,8,0.05,0.0,21.0,15.0,1.0,K,Traditional CB,0.914
Gustavo Puerta,Colombia,936981.0,Racing Santander,22.9,DEF,Central Midfield,3000000.0,6,1,0.04,0.08,10.9,9.08,12.64,K,Pressing CM,0.561
Juan Portilla,Colombia,585747.0,Athletico Paranaense,27.7,MID,Central Midfield,50000.0,10,0,0.1,0.0,3.4,1.8,6.0,K,Pressing CM,0.423
Jefferson Lerma,Colombia,262980.0,Crystal Palace,31.6,MID,Defensive Midfield,8000000.0,65,5,0.0,0.13,18.0,14.0,11.0,K,Box-to-Box DM,0.701
Johan Mojica,Colombia,262939.0,Mallorca,33.8,DEF,Left-Back,1800000.0,45,1,0.0,0.14,22.0,29.0,119.0,K,Attacking Wing-Back,0.526
Willer Ditta,Colombia,609255.0,Cruz Azul,28.4,DEF,Centre-Back,50000.0,5,0,0.14,0.01,3.6,5.0,18.0,K,Traditional CB,0.454
Cucho Hernández,Colombia,459463.0,Real Betis,27.1,ATT,Centre-Forward,18000000.0,9,2,0.32,0.12,10.0,14.0,23.0,K,Target Forward,0.933
Juan Fernando Quintero,Colombia,122582.0,River Plate,33.4,MID,Attacking Midfield,2500000.0,49,6,0.18,0.18,1.0,6.0,4.0,K,Attacking Midfielder,0.445
Jaminton Campaz,Colombia,491553.0,Rosario Central,26.0,ATT,Left Winger,50000.0,10,1,0.18,0.1,6.6,6.0,15.4,K,Wide Playmaker,0.466
Deiver Machado,Colombia,332560.0,Nantes,32.8,DEF,Left-Back,4000000.0,15,0,0.0,0.0,3.0,1.0,4.0,K,Full-Back,0.366
Davinson Sánchez,Colombia,341429.0,Galatasaray,30.0,DEF,Centre-Back,18000000.0,79,4,0.04,0.0,23.0,33.0,4.0,K,Stopper CB,0.421
Álvaro Montero,Colombia,292985.0,Vélez Sarsfield,31.2,GK,Goalkeeper,50000.0,12,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Luis Suárez,Colombia,424784.0,Sporting CP,28.5,ATT,Centre-Forward,3500000.0,12,5,0.39,0.39,6.0,13.0,18.0,K,,0.5
Andrés Gómez,Colombia,957461.0,Vasco da Gama,23.7,ATT,Left Winger,5000000.0,8,2,0.04,0.0,22.0,38.0,39.0,K,Traditional Winger,0.447
Lionel Mpasi,DR Congo,,Le Havre,31.9,GK,,,29,0,,,,,,K,,0.5
Aaron Wan-Bissaka,DR Congo,477758.0,West Ham United,28.5,DEF,Right-Back,22000000.0,12,0,0.0,0.09,39.0,22.0,40.0,K,Holding Full-Back,0.47
Steve Kapuadi,DR Congo,679709.0,Widzew Łódź,28.1,DEF,Centre-Back,50000.0,4,0,0.04,0.0,3.8,3.0,2.4,K,Traditional CB,0.357
Axel Tuanzebe,DR Congo,342046.0,Burnley,28.6,DEF,Centre-Back,5000000.0,14,1,0.1,0.0,9.0,6.0,1.0,K,Traditional CB,0.381
Dylan Batubinsika,DR Congo,289432.0,AEL,30.3,DEF,Centre-Back,700000.0,14,1,0.0,0.03,20.85,10.01,4.21,K,Traditional CB,0.612
Ngal'ayel Mukau,DR Congo,1016015.0,Lille,21.6,MID,Defensive Midfield,12000000.0,14,0,0.07,0.0,10.0,17.0,1.0,K,Box-to-Box DM,0.507
Nathanaël Mbuku,DR Congo,557614.0,Montpellier,24.2,MID,Left Winger,2000000.0,19,2,0.12,0.0,19.33,19.0,3.67,K,Traditional Winger,0.808
Samuel Moutoussamy,DR Congo,353403.0,Atromitos,29.8,MID,Central Midfield,1200000.0,58,0,0.35,0.15,11.0,29.0,97.0,K,Midfield Playmaker,0.387
Brian Cipenga,DR Congo,429916.0,Castellón,28.3,ATT,Defensive Midfield,3000000.0,8,0,0.22,0.16,12.5,15.5,37.0,K,Box-to-Box DM,0.992
Théo Bongonda,DR Congo,280701.0,Spartak Moscow,30.6,MID,Right Winger,5000000.0,38,7,0.1,0.08,17.55,21.52,29.59,K,Traditional Winger,0.487
Gaël Kakuta,DR Congo,74297.0,AEL,35.0,ATT,Attacking Midfield,1800000.0,31,5,0.11,0.09,21.5,20.24,55.12,K,Attacking Midfielder,0.431
Joris Kayembe,DR Congo,129586.0,Genk,31.8,DEF,Left-Back,2500000.0,26,1,0.22,0.14,9.5,4.5,0.5,K,Full-Back,0.406
Meschak Elia,DR Congo,423678.0,Alanyaspor,28.8,ATT,Attacking Midfield,50000.0,69,12,0.16,0.0,5.0,3.0,26.0,K,Attacking Midfielder,0.382
Noah Sadiki,DR Congo,727089.0,Sunderland,21.5,MID,Central Midfield,5000000.0,20,0,0.0,0.03,32.0,25.0,17.0,K,Box-to-Box,0.475
Aaron Tshibola,DR Congo,243633.0,Kilmarnock,31.4,MID,Central Midfield,450000.0,17,1,0.05,0.12,2.87,2.74,15.07,K,Pressing CM,0.442
Timothy Fayulu,DR Congo,541420.0,Noah,26.9,GK,Goalkeeper,50000.0,3,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Cédric Bakambu,DR Congo,127048.0,Real Betis,35.2,ATT,Centre-Forward,1400000.0,70,21,0.52,0.17,1.0,2.0,2.0,K,Poacher,0.605
Charles Pickel,DR Congo,243879.0,Espanyol,29.1,MID,Defensive Midfield,3200000.0,34,1,0.15,0.0,6.0,5.0,2.0,K,Box-to-Box DM,0.481
Fiston Mayele,DR Congo,,Pyramids,32.0,ATT,,,37,6,,,,,,K,,0.5
Yoane Wissa,DR Congo,388165.0,Newcastle United,29.8,ATT,Centre-Forward,28000000.0,38,9,0.19,0.0,0.0,4.0,1.0,K,Target Forward,0.544
Matthieu Epolo,DR Congo,680218.0,Standard Liège,21.4,GK,Goalkeeper,800000.0,1,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Chancel Mbemba,DR Congo,203348.0,Lille,31.8,DEF,Centre-Back,2500000.0,109,7,0.0,0.0,13.0,8.0,0.0,K,Traditional CB,0.432
Simon Banza,DR Congo,344869.0,Al Jazira,29.8,ATT,Centre-Forward,11000000.0,15,2,0.05,0.0,26.0,38.0,34.0,K,False Nine,0.34
Gédéon Kalulu,DR Congo,,Aris Limassol,28.8,DEF,,,28,0,,,,,,K,,0.5
Edo Kayembe,DR Congo,,Watford,28.0,MID,,,43,2,,,,,,K,,0.5
Arthur Masuaku,DR Congo,181380.0,Lens,32.6,DEF,Left-Back,2500000.0,45,4,0.0,0.0,2.0,2.0,8.0,K,Full-Back,0.367
Diogo Costa,Portugal,357153.0,Porto,26.7,GK,Goalkeeper,40000000.0,43,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Nélson Semedo,Portugal,231572.0,Fenerbahçe,32.6,DEF,Right-Back,7500000.0,50,0,0.05,0.1,29.0,30.0,41.0,K,Holding Full-Back,0.397
Rúben Dias,Portugal,258004.0,Manchester City,29.1,DEF,Centre-Back,60000000.0,76,3,0.09,0.0,22.0,6.0,9.0,K,Traditional CB,0.566
Tomás Araújo,Portugal,504087.0,Benfica,24.1,DEF,Centre-Back,28000000.0,5,0,0.06,0.06,20.0,19.0,7.0,K,Stopper CB,0.746
Diogo Dalot,Portugal,357147.0,Manchester United,27.2,DEF,Right-Back,28000000.0,35,3,0.04,0.11,24.0,28.0,54.0,K,Holding Full-Back,0.371
Matheus Nunes,Portugal,601883.0,Manchester City,27.8,MID,Right-Back,38000000.0,20,2,0.04,0.18,26.0,38.0,59.0,K,Holding Full-Back,0.368
Cristiano Ronaldo,Portugal,8198.0,Al-Nassr,41.3,ATT,Centre-Forward,15000000.0,228,143,0.26,0.03,6.76,7.9,28.28,K,Target Forward,0.552
Bruno Fernandes,Portugal,240306.0,Manchester United,31.8,MID,Attacking Midfield,40000000.0,89,29,0.27,0.63,17.0,32.0,159.0,K,Advanced Playmaker,0.377
Gonçalo Ramos,Portugal,550550.0,Paris Saint-Germain,25.0,ATT,Centre-Forward,35000000.0,25,10,0.46,0.08,3.0,11.0,1.0,K,Poacher,0.804
Bernardo Silva,Portugal,241641.0,Manchester City,31.8,MID,Attacking Midfield,27000000.0,109,14,0.07,0.14,17.0,20.0,58.0,K,Attacking Midfielder,0.471
João Félix,Portugal,462250.0,Al-Nassr,26.6,ATT,Second Striker,25000000.0,54,12,0.12,0.12,26.0,20.0,2.0,K,False Nine,0.345
José Sá,Portugal,249994.0,Wolverhampton Wanderers,33.4,GK,Goalkeeper,5000000.0,5,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Renato Veiga,Portugal,805714.0,Villarreal,22.9,DEF,Centre-Back,25000000.0,13,1,0.0,0.0,26.0,7.0,2.0,K,Traditional CB,0.676
Gonçalo Inácio,Portugal,549006.0,Sporting CP,24.8,DEF,Centre-Back,45000000.0,22,2,0.04,0.12,24.0,26.0,4.0,K,Stopper CB,0.54
João Neves,Portugal,670681.0,Paris Saint-Germain,21.7,MID,Central Midfield,110000000.0,22,3,0.39,0.08,5.0,12.0,3.0,K,Pressing CM,0.576
Francisco Trincão,Portugal,412669.0,Sporting CP,26.5,ATT,Attacking Midfield,35000000.0,18,3,0.21,0.38,10.0,20.0,122.0,K,Advanced Playmaker,0.43
Rafael Leão,Portugal,357164.0,Milan,27.0,ATT,Left Winger,90000000.0,44,5,0.47,0.16,4.0,2.0,17.0,K,Wide Playmaker,0.76
Pedro Neto,Portugal,487465.0,Chelsea,26.3,ATT,Right Winger,60000000.0,25,3,0.18,0.15,6.0,10.0,178.0,K,Inside Forward,0.582
Gonçalo Guedes,Portugal,225122.0,Real Sociedad,29.5,ATT,Left Winger,6000000.0,34,8,0.4,0.2,4.0,15.0,70.0,K,Inside Forward,0.61
João Cancelo,Portugal,182712.0,Barcelona,32.0,DEF,Right-Back,25000000.0,68,12,0.12,0.24,11.0,18.0,23.0,K,Full-Back,0.786
Rúben Neves,Portugal,225161.0,Al-Hilal,29.2,MID,Defensive Midfield,40000000.0,67,1,0.0,0.17,9.0,6.0,24.0,K,Box-to-Box DM,0.505
Rui Silva,Portugal,234811.0,Sporting CP,32.3,GK,Goalkeeper,8000000.0,3,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Vitinha,Portugal,487469.0,Paris Saint-Germain,26.3,MID,Defensive Midfield,110000000.0,38,0,0.22,0.04,14.0,30.0,60.0,K,Deep-Lying Playmaker,0.718
Samú Costa,Portugal,657430.0,Mallorca,25.5,DEF,Defensive Midfield,15000000.0,6,0,0.26,0.07,24.0,32.0,27.0,K,Deep-Lying Playmaker,0.487
Nuno Mendes,Portugal,616341.0,Paris Saint-Germain,24.0,DEF,Left-Back,75000000.0,44,1,0.29,0.36,14.0,20.0,44.0,K,Holding Full-Back,0.727
Francisco Conceição,Portugal,487474.0,Juventus,23.5,ATT,Right Winger,30000000.0,17,4,0.15,0.2,7.0,21.0,71.0,K,Traditional Winger,0.644
Utkir Yusupov,Uzbekistan,311958.0,Navbahor Namangan,35.4,GK,Goalkeeper,50000.0,40,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Abdukodir Khusanov,Uzbekistan,763079.0,Manchester City,22.3,DEF,Centre-Back,35000000.0,27,0,0.0,0.0,26.0,17.0,2.0,K,Stopper CB,0.674
Khojiakbar Alijonov,Uzbekistan,492558.0,Pakhtakor,29.1,DEF,Right-Back,50000.0,40,2,0.11,0.0,10.8,8.8,0.4,K,Full-Back,0.401
Farrukh Sayfiev,Uzbekistan,212499.0,Neftchi Fergana,35.4,DEF,Left-Back,50000.0,46,1,0.09,0.09,8.0,17.99,2.03,K,Full-Back,0.463
Rustam Ashurmatov,Uzbekistan,288883.0,Esteghlal,29.9,DEF,Centre-Back,800000.0,49,1,0.0,0.19,7.95,12.9,31.73,K,Ball-Playing CB,0.403
Akmal Mozgovoy,Uzbekistan,562022.0,Pakhtakor,27.2,MID,Central Midfield,50000.0,25,1,0.08,0.06,8.2,13.8,35.8,K,Pressing CM,0.627
Otabek Shukurov,Uzbekistan,294525.0,Baniyas,30.0,MID,Central Midfield,1600000.0,84,9,0.0,0.0,3.69,4.28,5.45,K,Pressing CM,0.471
Jamshid Iskanderov,Uzbekistan,260857.0,Neftchi Fergana,32.7,MID,Attacking Midfield,50000.0,38,4,0.0,0.03,4.6,5.2,3.2,K,Attacking Midfielder,0.342
Odiljon Hamrobekov,Uzbekistan,288915.0,Tractor,30.3,MID,Defensive Midfield,50000.0,72,1,0.07,0.03,2.2,7.4,19.4,K,Box-to-Box DM,0.384
Ruslanbek Jiyanov,Uzbekistan,754040.0,Navbahor Namangan,25.0,MID,Left Winger,400000.0,5,0,0.0,0.0,9.67,13.0,33.0,K,Wide Playmaker,0.809
Oston Urunov,Uzbekistan,492556.0,Persepolis,25.5,MID,Left Winger,1000000.0,42,10,0.12,0.04,14.33,18.0,46.0,K,Traditional Winger,0.512
Abduvohid Nematov,Uzbekistan,527866.0,Nasaf,25.2,GK,Goalkeeper,50000.0,8,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Sherzod Nasrullaev,Uzbekistan,608537.0,Nasaf,27.9,DEF,Left-Back,50000.0,31,2,0.14,0.06,18.6,14.0,16.4,K,Full-Back,0.639
Eldor Shomurodov,Uzbekistan,358166.0,İstanbul Başakşehir,31.0,ATT,Centre-Forward,5000000.0,92,44,0.66,0.13,3.0,13.0,18.0,K,Poacher,0.522
Umar Eshmurodov,Uzbekistan,493725.0,Nasaf,33.5,DEF,Centre-Back,50000.0,29,0,0.04,0.1,9.33,10.0,43.67,K,Ball-Playing CB,0.336
Botirali Ergashev,Uzbekistan,312690.0,Neftchi Fergana,31.0,GK,Goalkeeper,50000.0,2,0,0.0,0.0,0.0,0.0,0.0,K,Goalkeeper,0.0
Dostonbek Khamdamov,Uzbekistan,294502.0,Pakhtakor,29.9,MID,Right Winger,750000.0,34,5,0.0,0.0,0.0,2.0,0.0,K,Wide Playmaker,0.418
Abdulla Abdullaev,Uzbekistan,570272.0,Dibba,28.8,DEF,Defensive Midfield,50000.0,17,0,0.02,0.04,14.2,13.2,15.4,K,Box-to-Box DM,0.491
Azizjon Ganiev,Uzbekistan,431911.0,Al Bataeh,28.3,MID,Central Midfield,50000.0,19,0,0.15,0.0,10.2,9.2,9.4,K,Pressing CM,0.512
Azizbek Amonov,Uzbekistan,,Dinamo Samarqand,28.6,ATT,,,12,2,,,,,,K,,0.5
Igor Sergeev,Uzbekistan,185372.0,Persepolis,33.1,ATT,Centre-Forward,50000.0,83,25,0.0,0.0,1.0,0.0,0.0,K,Target Forward,0.485
Abbosbek Fayzullaev,Uzbekistan,754037.0,İstanbul Başakşehir,22.7,MID,Right Winger,7000000.0,32,9,0.18,0.18,6.0,17.0,74.0,K,Traditional Winger,0.779
Sherzod Esanov,Uzbekistan,989068.0,Bukhara,23.4,MID,Central Midfield,50000.0,1,0,0.21,0.05,10.2,14.4,10.0,K,Pressing CM,0.581
Bekhruz Karimov,Uzbekistan,,Surkhon Termiz,18.8,DEF,,,2,0,,,,,,K,,0.5
Avazbek Ulmasaliev,Uzbekistan,538764.0,AGMK,26.2,DEF,Centre-Back,50000.0,0,0,0.23,0.19,7.8,6.4,28.8,K,Ball-Playing CB,0.49
Jakhongir Urozov,Uzbekistan,989069.0,Dinamo Samarqand,22.4,DEF,Centre-Back,50000.0,4,0,0.13,0.04,4.0,5.0,6.2,K,Traditional CB,0.352
Dominik Livaković,Croatia,205927.0,Dinamo Zagreb,31.4,GK,Goalkeeper,11000000.0,75,0,0.0,0.0,0.0,0.0,0.0,L,Goalkeeper,0.0
Josip Stanišić,Croatia,483046.0,Bayern Munich,26.2,DEF,Right-Back,32000000.0,31,0,0.1,0.16,17.0,20.0,32.0,L,Holding Full-Back,0.76
Marin Pongračić,Croatia,282144.0,Fiorentina,28.7,DEF,Centre-Back,7500000.0,20,0,0.0,0.0,34.0,14.0,4.0,L,Stopper CB,0.62
Joško Gvardiol,Croatia,475959.0,Manchester City,24.4,DEF,Centre-Back,70000000.0,48,4,0.14,0.14,14.0,13.0,2.0,L,Traditional CB,0.663
Duje Ćaleta-Car,Croatia,238266.0,Real Sociedad,29.7,DEF,Centre-Back,7000000.0,38,1,0.05,0.0,27.0,13.0,1.0,L,Stopper CB,0.904
Josip Šutalo,Croatia,371001.0,Ajax,26.3,DEF,Centre-Back,17000000.0,33,0,0.0,0.0,40.0,8.0,2.0,L,Stopper CB,0.763
Nikola Moro,Croatia,316934.0,Bologna,28.2,MID,Defensive Midfield,6500000.0,10,0,0.11,0.0,17.0,7.0,47.0,L,Box-to-Box DM,0.627
Mateo Kovačić,Croatia,51471.0,Manchester City,32.1,MID,Central Midfield,15000000.0,113,5,0.0,0.0,0.0,0.0,0.0,L,Data-Limited,0.5
Andrej Kramarić,Croatia,46580.0,TSG Hoffenheim,35.0,ATT,Attacking Midfield,3000000.0,116,36,0.61,0.22,6.0,4.0,79.0,L,Advanced Playmaker,0.426
Luka Modrić,Croatia,27992.0,Milan,40.8,MID,Central Midfield,4000000.0,198,29,0.06,0.1,35.0,26.0,109.0,L,Midfield Playmaker,0.387
Ante Budimir,Croatia,46413.0,Osasuna,34.9,ATT,Centre-Forward,3000000.0,38,6,0.55,0.0,6.0,16.0,4.0,L,Poacher,0.921
Ivor Pandur,Croatia,371013.0,Hull City,26.2,GK,Goalkeeper,2000000.0,0,0,0.0,0.0,0.0,0.0,0.0,L,Goalkeeper,0.0
Nikola Vlašić,Croatia,293200.0,Torino,28.7,MID,Attacking Midfield,10000000.0,63,10,0.26,0.1,20.0,37.0,46.0,L,Attacking Midfielder,0.662
Ivan Perišić,Croatia,42460.0,PSV Eindhoven,37.4,ATT,Left Winger,1300000.0,154,38,0.22,0.44,22.0,21.0,152.0,L,Inside Forward,0.457
Mario Pašalić,Croatia,205938.0,Atalanta,31.3,MID,Central Midfield,7000000.0,85,12,0.15,0.2,10.0,17.0,11.0,L,Pressing CM,0.839
Martin Baturina,Croatia,580451.0,Como,23.3,MID,Attacking Midfield,50000.0,19,1,0.4,0.2,5.0,12.0,66.0,L,Advanced Playmaker,0.49
Petar Sučić,Croatia,668207.0,Inter Milan,22.6,MID,Central Midfield,30000000.0,17,1,0.06,0.13,7.0,16.0,26.0,L,Pressing CM,0.663
Kristijan Jakić,Croatia,374954.0,FC Augsburg,29.1,DEF,Defensive Midfield,6000000.0,17,2,0.11,0.06,16.0,25.0,4.0,L,Deep-Lying Playmaker,0.885
Toni Fruk,Croatia,432758.0,Rijeka,25.3,MID,Attacking Midfield,50000.0,7,1,0.09,0.01,19.6,23.4,36.6,L,Attacking Midfielder,0.353
Igor Matanović,Croatia,605268.0,SC Freiburg,23.2,ATT,Centre-Forward,7000000.0,9,2,0.53,0.07,8.0,11.0,0.0,L,Poacher,0.803
Luka Sučić,Croatia,502722.0,Real Sociedad,23.8,MID,Central Midfield,10000000.0,21,1,0.35,0.12,3.0,5.0,4.0,L,Pressing CM,0.505
Luka Vušković,Croatia,892160.0,Hamburger SV,19.3,DEF,Centre-Back,40000000.0,5,1,0.2,0.0,31.0,17.0,2.0,L,Stopper CB,0.57
Dominik Kotarski,Croatia,370997.0,Copenhagen,26.3,GK,Goalkeeper,6000000.0,4,0,0.0,0.0,0.0,0.0,0.0,L,Goalkeeper,0.0
